Entry	Entry name	Cross-reference (EMBL)	Cross-reference (GenBank)	Gene names	Protein names
A6B6T9	A6B6T9_VIBPH	AAWQ01000089;		A79_3612	NAD-glutamate dehydrogenase
A6BB51	A6BB51_VIBPH	AAWQ01000586;		A79_6344	NAD-specific glutamate dehydrogenase
X0QWX7	X0QWX7_9GAMM	BAWJ01000006;		JCM18903_1349	NAD-specific glutamate dehydrogenase, large form
D8UNK7	D8UNK7_9MICC	GL379574;		HMPREF0734_01399	Bacterial NAD-glutamate dehydrogenase
W9TXQ0	W9TXQ0_VIBPH	AZJP01000980;		D030_4985B	Bacterial NAD-glutamate dehydrogenase family protein (Fragment)
W9TVF8	W9TVF8_VIBPH	AZJP01000981;		D030_4986	Bacterial NAD-glutamate dehydrogenase family protein
F3NDP5	F3NDP5_9ACTO	AEYX01000023;		SGM_1259	NAD-specific glutamate dehydrogenase
I8YBP0	I8YBP0_MYCAB	AKUB01000002;		MA5S0817_0599	Putative NAD-DEPENDENT GLUTAMATE DEHYDROGENASE GDH
U7XQS4	U7XQS4_9RHIZ	AXNB01000010;		P041_01354	Uncharacterized protein
U8P558	U8P558_PSEAI	AXQC01000003;		Q039_01264	NAD-specific glutamate dehydrogenase
W9TNW7	W9TNW7_VIBPH	AZJP01000979;		D030_4985A	Bacterial NAD-glutamate dehydrogenase family protein (Fragment)
X7HZ99	X7HZ99_VIBPH	JAII01000048;		D034_4259	Bacterial NAD-glutamate dehydrogenase family protein
N7F7G6	N7F7G6_BRUAO	AQMD01000005;		C070_01714	Uncharacterized protein
N7JTU4	N7JTU4_BRUCA	AQNB01000001;		C979_01194	Uncharacterized protein
T0QUV6	T0QUV6_AERSA	ARYZ01000010;		K931_05581	NAD-glutamate dehydrogenase
J0Z187	J0Z187_STREE	ALCJ01000004;		gdh SPAR155_1216	Glutamate dehydrogenase
A0A057HTU7	A0A057HTU7_MYCTX	JKDE01000012;		X192_02585	NAD-dependent glutamate dehydrogenase Gdh
A0A044R1P7	A0A044R1P7_MYCTX	JKJE01000015;		AP20_01943	NAD-dependent glutamate dehydrogenase Gdh
A0A045Y9Q4	A0A045Y9Q4_MYCTX	JKZH01000009;		N092_01061	NAD-dependent glutamate dehydrogenase Gdh
A0A045VDX1	A0A045VDX1_9MYCO	JKZO01000005;		N085_02507	NAD-dependent glutamate dehydrogenase Gdh
A0A041ZI47	A0A041ZI47_MYCTX	JJVK01000002;		AM68_02546	NAD-dependent glutamate dehydrogenase Gdh
D3I8X6	D3I8X6_9BACT	GG740028;		gdh HMPREF0660_02341	Glutamate dehydrogenase
A0A054S6A0	A0A054S6A0_MYCTX	JKUA01000007;		W002_02560	NAD-dependent glutamate dehydrogenase Gdh
A0A052Q2B1	A0A052Q2B1_MYCTX	JLVT01000004;		P439_01694	NAD-dependent glutamate dehydrogenase Gdh
A0A054CYS5	A0A054CYS5_MYCTX	JLRA01000001;		P966_00346	NAD-dependent glutamate dehydrogenase Gdh
A0A041FNF7	A0A041FNF7_MYCTX	JJXZ01000008;		AL87_02564	NAD-dependent glutamate dehydrogenase Gdh
A0A056XCL6	A0A056XCL6_MYCTX	JKER01000011;		X153_02571	NAD-dependent glutamate dehydrogenase Gdh
A0A055Q9P1	A0A055Q9P1_MYCTX	JKRH01000008;		W076_02573	NAD-dependent glutamate dehydrogenase Gdh
A0A049LAH8	A0A049LAH8_MYCTX	JLHE01000010;		X449_03276	NAD-dependent glutamate dehydrogenase Gdh
A0A041ZQM5	A0A041ZQM5_MYCTX	JJVL01000023;		AM67_02960	NAD-dependent glutamate dehydrogenase Gdh
N8EAQ1	N8EAQ1_9RHIZ	AQKP01000018;		B989_02018	Uncharacterized protein
L7L9I5	L7L9I5_9ACTO	BANT01000022;		GOHSU_22_00290	Putative NAD-dependent glutamate dehydrogenase
D0HGS6	D0HGS6_VIBMI	ADAJ01000008;		VMA_002146	NAD-specific glutamate dehydrogenase large form (EC 1.4.1.2)
B9Z8N1	B9Z8N1_9NEIS	ACIS01000014;		FuraDRAFT_3718	NAD-glutamate dehydrogenase
R8B5X7	R8B5X7_9ALTE	ASAD01000002;		MARLIPOL_00558	NAD-glutamate dehydrogenase
U8B8A5	U8B8A5_PSEAI	AXOP01000015;		Q091_04703	NAD-specific glutamate dehydrogenase
L7LC16	L7LC16_9ACTO	BANT01000022;		GOHSU_22_00280	Putative NAD-dependent glutamate dehydrogenase
R8B4Q7	R8B4Q7_9ALTE	ASAD01000006;		MARLIPOL_02560	NAD-glutamate dehydrogenase
F3CXC9	F3CXC9_PROAA	ADYO01000022;		HMPREF9563_01477	Bacterial NAD-glutamate dehydrogenase
N8GR99	N8GR99_9RHIZ	AQKU01000023;		B998_02053	Uncharacterized protein
U3HJT9	U3HJT9_PSEAC	ATCP01000027;		L682_30765	Glutamate dehydrogenase
M1YZ28	M1YZ28_PSEAI	CAQZ01000079;		PA18A_2556	NAD-specific glutamate dehydrogenase, large form (EC 1.4.1.2)
F3BSN2	F3BSN2_PROAA	ADWH01000038;		HMPREF9343_00818	NAD-glutamate dehydrogenase
A0A043IKU6	A0A043IKU6_MYCTX	JKNE01000007;		AO12_02286	NAD-dependent glutamate dehydrogenase Gdh
A0A046FMS6	A0A046FMS6_MYCTX	JKYJ01000016;		N118_02566	NAD-dependent glutamate dehydrogenase Gdh
A0A049UR00	A0A049UR00_MYCTX	JJTY01000003;		AN12_02481	NAD-dependent glutamate dehydrogenase Gdh
A0A041IND6	A0A041IND6_MYCTX	JJXN01000003;		AL99_02486	NAD-dependent glutamate dehydrogenase Gdh
A0A057G8P8	A0A057G8P8_MYCTX	JKDJ01000014;		X187_02566	NAD-dependent glutamate dehydrogenase Gdh
A0A058E1I5	A0A058E1I5_MYCTX	JLLE01000001;		X338_00202	NAD-dependent glutamate dehydrogenase Gdh
A0A041R2V6	A0A041R2V6_MYCTX	JJWR01000015;		AM28_01896	NAD-dependent glutamate dehydrogenase Gdh
A0A054RSK7	A0A054RSK7_MYCTX	JKUB01000009;		W001_02561	NAD-dependent glutamate dehydrogenase Gdh
A0A056HI10	A0A056HI10_MYCTX	JKGP01000010;		X102_02572	NAD-dependent glutamate dehydrogenase Gdh
A0A042T8C2	A0A042T8C2_MYCTX	JKPB01000006;		AN62_01234	NAD-dependent glutamate dehydrogenase Gdh
A0A058NL29	A0A058NL29_MYCTX	JLJY01000006;		X372_02558	NAD-dependent glutamate dehydrogenase Gdh
A0A045Y3B8	A0A045Y3B8_MYCTX	JKZF01000006;		N095_02566	NAD-dependent glutamate dehydrogenase Gdh
A0A058H9F3	A0A058H9F3_MYCTX	JLKT01000002;		X351_00201	NAD-dependent glutamate dehydrogenase Gdh
K5LFJ8	K5LFJ8_VIBCL	AJRT01000127;		VCHC60A1_1723	Bacterial NAD-glutamate dehydrogenase family protein
D0GVJ2	D0GVJ2_VIBMI	ADAF01000001;		VII_002309	NAD-specific glutamate dehydrogenase large form (EC 1.4.1.2)
H3QPT7	H3QPT7_BRUAO	AGVK01000012;		M1I_02973	Uncharacterized protein
N7LCL5	N7LCL5_BRUML	AQNH01000003;		C057_00270	Uncharacterized protein
J2GSF6	J2GSF6_9CAUL	AKKF01000228;		PMI01_04235	NAD-specific glutamate dehydrogenase
C0DV25	C0DV25_EIKCO	ACEA01000019;		EIKCOROL_01214	Bacterial NAD-glutamate dehydrogenase
D7HJJ1	D7HJJ1_VIBCL	GG774578;		A53_01640	Putative uncharacterized protein
N8HP42	N8HP42_BRUSS	AQKY01000015;		C037_02967	Uncharacterized protein
A0A039VJK0	A0A039VJK0_MYCTX	JLFM01000025;		AI99_02870	NAD-dependent glutamate dehydrogenase Gdh
A0A044C502	A0A044C502_MYCTX	JKKX01000024;		AO73_03156	NAD-dependent glutamate dehydrogenase Gdh
A0A056C9X7	A0A056C9X7_MYCTX	JKHF01000008;		X086_02574	NAD-dependent glutamate dehydrogenase Gdh
A0A016LZB8	A0A016LZB8_BACFG	JGER01000041;		gdh M141_3492	Glutamate dehydrogenase
A0A047JFF7	A0A047JFF7_MYCTX	JLNW01000003;		T626_01058	NAD-dependent glutamate dehydrogenase Gdh
A0A057WDK2	A0A057WDK2_MYCTX	JLMC01000006;		X311_01752	NAD-dependent glutamate dehydrogenase Gdh
A0A053K743	A0A053K743_MYCTX	JLTK01000006;		P502_01686	NAD-dependent glutamate dehydrogenase Gdh
A0A056TM90	A0A056TM90_MYCTX	JKFE01000007;		X139_01037	NAD-dependent glutamate dehydrogenase Gdh
A0A048V5X2	A0A048V5X2_MYCTX	JLJD01000006;		X396_02561	NAD-dependent glutamate dehydrogenase Gdh
A0A058A3S1	A0A058A3S1_MYCTX	JLLR01000003;		X322_00962	NAD-dependent glutamate dehydrogenase Gdh
A0A042MDB8	A0A042MDB8_MYCTX	JKPW01000007;		AN41_01061	NAD-dependent glutamate dehydrogenase Gdh
A0A046DEP4	A0A046DEP4_MYCTX	JKYQ01000008;		N110_02582	NAD-dependent glutamate dehydrogenase Gdh
A0A051GMG4	A0A051GMG4_MYCTX	JLZP01000004;		K837_05713	NAD-dependent glutamate dehydrogenase Gdh
A0A045SSQ6	A0A045SSQ6_9MYCO	JKZZ01000002;		N072_02546	NAD-dependent glutamate dehydrogenase Gdh
A0A045E1J7	A0A045E1J7_MYCTX	JKHQ01000026;		AP63_03036	NAD-dependent glutamate dehydrogenase Gdh
A0A047C097	A0A047C097_MYCTX	JLOV01000013;		T599_02270	NAD-dependent glutamate dehydrogenase Gdh
C9NX03	C9NX03_VIBCR	ACZN01000018;		VIC_003974	NAD-specific glutamate dehydrogenase large form (EC 1.4.1.2)
N7JL73	N7JL73_BRUCA	AQMY01000001;		C969_01664	Uncharacterized protein
W7IVJ6	W7IVJ6_9PSEU	AYXG01000007;		UO65_0287	NAD-specific glutamate dehydrogenase, large form (EC 1.4.1.2)
D1FAV2	D1FAV2_BRUML	EQ999596;		BAOG_03187	NAD-glutamate dehydrogenase
S6GHH3	S6GHH3_9GAMM	ASZI01000266;		OFPI_33160	NAD-glutamate dehydrogenase
W2DDN8	W2DDN8_9PSED	AOHN01000020;		H097_15901	NAD-glutamate dehydrogenase
J5E4Q5	J5E4Q5_9MYCO	AFVW02000005;		MCOL_V218458	NAD-dependent glutamate dehydrogenase
U6SWG2	U6SWG2_WOLPM	AQQE01000020;		WMELPOP_01758	NAD-glutamate dehydrogenase family protein
V8D5U5	V8D5U5_9PSED	AYUD01000022;		U724_29365	Glutamate dehydrogenase
A3TQZ7	A3TQZ7_9MICO	AAMN01000004;		JNB_19023	Uncharacterized protein
A0A054DFN6	A0A054DFN6_MYCTX	JLQY01000009;		P968_01366	NAD-dependent glutamate dehydrogenase Gdh
A0A042IWM4	A0A042IWM4_MYCTX	JJUF01000017;		AN04_02551	NAD-dependent glutamate dehydrogenase Gdh
A0A043JY62	A0A043JY62_MYCTX	JKNB01000008;		AO15_01053	NAD-dependent glutamate dehydrogenase Gdh
A0A052B172	A0A052B172_MYCTX	JLWX01000005;		K898_02485	NAD-dependent glutamate dehydrogenase Gdh
A0A046NBR2	A0A046NBR2_MYCTX	JLBX01000003;		Q627_01059	NAD-dependent glutamate dehydrogenase Gdh
A0A040DLW0	A0A040DLW0_MYCTX	JLEJ01000007;		AJ29_01193	NAD-dependent glutamate dehydrogenase Gdh
A0A056CYI8	A0A056CYI8_MYCTX	JKHE01000007;		X087_02588	NAD-dependent glutamate dehydrogenase Gdh
A0A043SGS6	A0A043SGS6_MYCTX	JKMC01000019;		AO40_02276	NAD-dependent glutamate dehydrogenase Gdh
A0A040PPJ9	A0A040PPJ9_MYCTX	JJZX01000011;		AL20_02559	NAD-dependent glutamate dehydrogenase Gdh
A0A057UWB2	A0A057UWB2_MYCTX	JLMG01000030;		X306_03445	NAD-dependent glutamate dehydrogenase Gdh
A0A040X0X4	A0A040X0X4_MYCTX	JJZD01000003;		AL52_00488	NAD-dependent glutamate dehydrogenase Gdh
A0A054KMI4	A0A054KMI4_MYCTX	JLQE01000005;		T562_02270	NAD-dependent glutamate dehydrogenase Gdh
A0A050R778	A0A050R778_MYCTX	JMAY01000005;		I051_02486	NAD-dependent glutamate dehydrogenase Gdh
A0A047WHD4	A0A047WHD4_MYCTX	JKXE01000013;		V918_02278	NAD-dependent glutamate dehydrogenase Gdh
A0A016EIP4	A0A016EIP4_BACFG	JGEB01000088;		gdh M146_3993	Glutamate dehydrogenase
A0A024H0M9	A0A024H0M9_9MICC	CAQI01000037;		gdh ARTSIC4J27_1493	Bacterial NAD-glutamate dehydrogenase family protein
A0A044HEE2	A0A044HEE2_MYCTX	JKKG01000026;		AO90_02839	NAD-dependent glutamate dehydrogenase Gdh
A0A057R1F9	A0A057R1F9_MYCTX	JKCF01000014;		X217_02579	NAD-dependent glutamate dehydrogenase Gdh
A0A051JYR4	A0A051JYR4_MYCTX	JLZD01000017;		K847_06544	NAD-dependent glutamate dehydrogenase Gdh
A0A056K5V3	A0A056K5V3_MYCTX	JKGH01000008;		X110_02576	NAD-dependent glutamate dehydrogenase Gdh
A0A055WLY4	A0A055WLY4_MYCTX	JKQN01000006;		W099_02562	NAD-dependent glutamate dehydrogenase Gdh
A6F0Y7	A6F0Y7_9ALTE	ABCP01000015;		MDG893_00557	NAD-specific glutamate dehydrogenase
N6Z7I6	N6Z7I6_9RHOO	AMXE01000002;		C666_01495	NAD-glutamate dehydrogenase
N7DJ70	N7DJ70_BRUAO	AQMA01000002;		C972_01670	Uncharacterized protein
A6EXA6	A6EXA6_9ALTE	ABCP01000004;		MDG893_02505	NAD-glutamate dehydrogenase
M2U642	M2U642_9PROT	AMRV01000003;		C725_1374	NAD-specific glutamate dehydrogenase
U5DYJ3	U5DYJ3_COREQ	APJC01000027;		H849_15537	NAD-dependent glutamate dehydrogenase
T5G7A5	T5G7A5_VIBPH	AVOJ01000003;		D036_3414	Bacterial NAD-glutamate dehydrogenase family protein
U5DVG4	U5DVG4_COREQ	APJC01000036;		H849_21395	Glutamate dehydrogenase
J3ATM4	J3ATM4_9PSED	AKJJ01000076;		PMI31_04058	NAD-specific glutamate dehydrogenase
M7L3J9	M7L3J9_VIBCL	APFY01000102;		gdhB VCEM1676A_001754	NAD-specific glutamate dehydrogenase (EC 1.4.1.2)
T0IHL1	T0IHL1_9SPHN	ATHO01000025;		L288_03480	Glutamate dehydrogenase
K8PTT0	K8PTT0_BARBA	AMQK01000003;		BbINS_00320	NAD glutamate dehydrogenase
U7YZM3	U7YZM3_BRUSS	AXNH01000003;		P035_02574	Uncharacterized protein
K8R011	K8R011_9BURK	AJHK02000014;		BURK_033424	NAD-glutamate dehydrogenase
A0A039HRH5	A0A039HRH5_MYCTX	JKAS01000014;		Z577_02063	NAD-dependent glutamate dehydrogenase Gdh
A0A040VLH2	A0A040VLH2_MYCTX	JJZE01000007;		AL51_02576	NAD-dependent glutamate dehydrogenase Gdh
A0A049W5S3	A0A049W5S3_MYCTX	JJTT01000003;		AN17_02484	NAD-dependent glutamate dehydrogenase Gdh
A0A055VAU3	A0A055VAU3_MYCTX	JKQS01000020;		W091_02452	NAD-dependent glutamate dehydrogenase Gdh
A0A050QJK3	A0A050QJK3_MYCTX	JLWD01000002;		I047_02488	NAD-dependent glutamate dehydrogenase Gdh
A0A038T7W7	A0A038T7W7_MYCTX	JLFB01000021;		AJ10_03022	NAD-dependent glutamate dehydrogenase Gdh
Q9AFB8	Q9AFB8_9FIRM	AF352066;		gdh	Glutamate dehydrogenase (Fragment)
A0A054SHL8	A0A054SHL8_MYCTX	JKTX01000120;		W005_04020	NAD-dependent glutamate dehydrogenase Gdh
W1IA06	W1IA06_9PROT	HG799256;		gdh	Glutamate dehydrogenase (Fragment)
A0A041A2J4	A0A041A2J4_MYCTX	JJYP01000010;		AL69_02564	NAD-dependent glutamate dehydrogenase Gdh
A0A055RYR6	A0A055RYR6_MYCTX	JKRC01000003;		W081_00745	NAD-dependent glutamate dehydrogenase Gdh
A0A039LB64	A0A039LB64_MYCTX	JLGV01000016;		AI64_02371	NAD-dependent glutamate dehydrogenase Gdh
N7AR74	N7AR74_BRUAO	AQLL01000009;		C088_01665	Uncharacterized protein
I9FQR4	I9FQR4_MYCAB	AKUW01000004;		MM2B0912S_1449	Putative NAD-DEPENDENT GLUTAMATE DEHYDROGENASE GDH
U4H4J0	U4H4J0_9VIBR	CAOE01000099;		gdhB VIBNISO65_270029	NAD-specific glutamate dehydrogenase (EC 1.4.1.2)
G2UUR2	G2UUR2_MYCTX	DF126614;		gdh NCGM2209_2788	NAD-dependent glutamate dehydrogenase (EC 1.4.1.2)
J2A022	J2A022_VIBCL	ALDI01000048;		gdhB VCCP1047_1486	NAD-specific glutamate dehydrogenase (EC 1.4.1.2)
U2UE99	U2UE99_PSEPU	AOUR02000139;		O999_15310	Glutamate dehydrogenase
W4SZR0	W4SZR0_9XANT	BAVD01000280;		XPN_3693	NAD-glutamate dehydrogenase
W2BUJ8	W2BUJ8_9ACTO	AZIS01000003;		HMPREF1255_1395	NAD-glutamate dehydrogenase domain protein
G7CVB1	G7CVB1_AERSA	AGVO01000048;		IYQ_12168	NAD-glutamate dehydrogenase
I8Q706	I8Q706_MYCAB	AKUO01000005;		MM2B1231_1509	Putative NAD-DEPENDENT GLUTAMATE DEHYDROGENASE GDH
E0DYW9	E0DYW9_9RHIZ	ADFB01000083;		BROD_2369	NAD-glutamate dehydrogenase (EC 1.4.1.2)
V7P5A3	V7P5A3_MYCAV	AYNS01000555;		O981_09010	NAD-glutamate dehydrogenase (Fragment)
I8L2Q9	I8L2Q9_MYCAB	AKUW01000001;		gudB MM2B0912S_0645	NAD-specific glutamate dehydrogenase (EC 1.4.1.2)
I9WNW4	I9WNW4_9RHIZ	AKFK01000090;		WYO_5371	NAD-glutamate dehydrogenase
F9MM14	F9MM14_9FIRM	AFUG01000001;		gdh HMPREF1040_1582	Glutamate dehydrogenase
N6VPW0	N6VPW0_BARVB	AGWD01000027;		BVtw_17270	NAD glutamate dehydrogenase
I8QEK4	I8QEK4_MYCAB	AKUO01000002;		gudB MM2B1231_0705	NAD-specific glutamate dehydrogenase (EC 1.4.1.2)
J2UXQ2	J2UXQ2_9PSED	AKJG01000051;		PMI34_02308	NAD-specific glutamate dehydrogenase
S6I210	S6I210_9PSED	ATLM01000061;		CFT9_24104	NAD-glutamate dehydrogenase
M7JLU1	M7JLU1_VIBCL	APGB01000047;		gdhB vcoNHCC006C_001851	NAD-specific glutamate dehydrogenase (EC 1.4.1.2)
X6XPA1	X6XPA1_PSEAI	AZZC01000004;		Q095_02028	NAD-specific glutamate dehydrogenase
A0A057E1Y7	A0A057E1Y7_MYCTX	JKDQ01000016;		X180_02124	NAD-dependent glutamate dehydrogenase Gdh
A0A050WH57	A0A050WH57_MYCTX	JMAJ01000003;		I074_02487	NAD-dependent glutamate dehydrogenase Gdh
A0A043HG76	A0A043HG76_MYCTX	JKNJ01000017;		AO07_02447	NAD-dependent glutamate dehydrogenase Gdh
A0A053I0I8	A0A053I0I8_MYCTX	JLTP01000002;		P497_01747	NAD-dependent glutamate dehydrogenase Gdh
A0A057C5A7	A0A057C5A7_MYCTX	JKDY01000006;		X172_02290	NAD-dependent glutamate dehydrogenase Gdh
A0A046RH45	A0A046RH45_MYCTX	JLBM01000005;		Q638_02149	NAD-dependent glutamate dehydrogenase Gdh
A0A050ARN7	A0A050ARN7_MYCTX	JJTD01000008;		BA06_00797	NAD-dependent glutamate dehydrogenase Gdh
A0A044LY56	A0A044LY56_MYCTX	JKJQ01000020;		AP06_02345	NAD-dependent glutamate dehydrogenase Gdh
A0A050JI32	A0A050JI32_MYCTX	JJSC01000011;		BA57_01803	NAD-dependent glutamate dehydrogenase Gdh
A0A047RUL4	A0A047RUL4_MYCTX	JLBN01000004;		V734_02285	NAD-dependent glutamate dehydrogenase Gdh
A0A039MGR4	A0A039MGR4_MYCTX	JLGP01000022;		AI70_02544	NAD-dependent glutamate dehydrogenase Gdh
A0A044J1K6	A0A044J1K6_MYCTX	JKKB01000019;		AO95_02413	NAD-dependent glutamate dehydrogenase Gdh
A0A058EAI2	A0A058EAI2_MYCTX	JLLD01000013;		X339_02298	NAD-dependent glutamate dehydrogenase Gdh
A0A050BJ05	A0A050BJ05_MYCTX	JJTB01000019;		BA09_02408	NAD-dependent glutamate dehydrogenase Gdh
A0A051ZTH2	A0A051ZTH2_MYCTX	JLXG01000003;		K891_04482	NAD-dependent glutamate dehydrogenase Gdh
A0A051VK80	A0A051VK80_MYCTX	JLXR01000016;		K880_06479	NAD-dependent glutamate dehydrogenase Gdh
A0A051E3V6	A0A051E3V6_MYCTX	JLCB01000002;		I113_01072	NAD-dependent glutamate dehydrogenase Gdh
A0A043HTN7	A0A043HTN7_MYCTX	JKNG01000007;		AO10_02575	NAD-dependent glutamate dehydrogenase Gdh
A0A051QNS1	A0A051QNS1_MYCTX	JLYI01000005;		K863_04483	NAD-dependent glutamate dehydrogenase Gdh
N2D6D9	N2D6D9_9PSED	AQFO01000014;		HMPREF1224_06406	NAD-specific glutamate dehydrogenase
S3SSU7	S3SSU7_BRUAO	ATHB01000001;		L258_01739	Uncharacterized protein
S6WNJ2	S6WNJ2_PSESF	AOKL01000621;		A235_09455	NAD-glutamate dehydrogenase (Fragment)
U7VN38	U7VN38_BRUML	AXMQ01000008;		P052_02670	Uncharacterized protein
M3ACH7	M3ACH7_9PROT	AONQ01000016;		H261_07733	NAD-specific glutamate dehydrogenase
S3S8M0	S3S8M0_BRUAO	ATHF01000002;		L254_01737	Uncharacterized protein
U9L6T2	U9L6T2_PSEAI	AXPZ01000005;		Q055_01882	NAD-specific glutamate dehydrogenase
U9EAF8	U9EAF8_PSEAI	AXOX01000011;		Q083_02613	NAD-specific glutamate dehydrogenase
U1M7M6	U1M7M6_9GAMM	AHCE02000019;		PSPO_06873	Glutamate dehydrogenase
M2YTA2	M2YTA2_9PSEU	AOHO01000077;		H074_34553	NAD-glutamate dehydrogenase
D0GD78	D0GD78_BRUML	ACEM01000028;		BASG_01774	ATP/GTP-binding site domain-containing protein A
L8R0Z6	L8R0Z6_VIBCL	AGUU02000054;		gdhB VCHC65A1_01831	NAD-specific glutamate dehydrogenase (EC 1.4.1.2)
M7LVL3	M7LVL3_VIBCL	APGD01000048;		gdhB VCNHCC010F_001850	NAD-specific glutamate dehydrogenase (EC 1.4.1.2)
A0A052EAV7	A0A052EAV7_MYCTX	JLWN01000007;		K907_01081	NAD-dependent glutamate dehydrogenase Gdh
A0A056I7A3	A0A056I7A3_MYCTX	JKGM01000014;		X105_03125	NAD-dependent glutamate dehydrogenase Gdh
A0A051QRS3	A0A051QRS3_MYCTX	JLYG01000010;		K865_04995	NAD-dependent glutamate dehydrogenase Gdh
A0A056PYA8	A0A056PYA8_MYCTX	JKFP01000014;		X128_02659	NAD-dependent glutamate dehydrogenase Gdh
A0A044CM01	A0A044CM01_MYCTX	JKKU01000023;		AO76_02690	NAD-dependent glutamate dehydrogenase Gdh
A0A040EFK9	A0A040EFK9_MYCTX	JLEG01000020;		AJ32_01457	NAD-dependent glutamate dehydrogenase Gdh
A0A048AMZ3	A0A048AMZ3_MYCTX	JKWR01000010;		V931_02279	NAD-dependent glutamate dehydrogenase Gdh
A0A040G417	A0A040G417_MYCTX	JLDX01000016;		AJ41_02129	NAD-dependent glutamate dehydrogenase Gdh
A0A050R3Q9	A0A050R3Q9_MYCTX	JMAZ01000002;		I049_02488	NAD-dependent glutamate dehydrogenase Gdh
A0A038XHU2	A0A038XHU2_MYCTX	JKBC01000014;		Z567_02126	NAD-dependent glutamate dehydrogenase Gdh
A0A050IU58	A0A050IU58_MYCTX	JJSD01000010;		BA56_01889	NAD-dependent glutamate dehydrogenase Gdh
A0A038W090	A0A038W090_MYCTX	JKBO01000037;		Z554_03487	NAD-dependent glutamate dehydrogenase Gdh
A0A055DG36	A0A055DG36_MYCTX	JKSS01000011;		W039_02488	NAD-dependent glutamate dehydrogenase Gdh
G7AXS3	G7AXS3_VIBCL	AGUO01000045;		gdhB VCHC32A1_1841	NAD-specific glutamate dehydrogenase (EC 1.4.1.2)
K5BEE7	K5BEE7_9MYCO	AMRA01000086;		C731_3039	Bacterial NAD-glutamate dehydrogenase family protein
N7SAQ9	N7SAQ9_BRUSS	AQOA01000017;		C063_03168	Uncharacterized protein
U8C5D8	U8C5D8_PSEAI	AXOQ01000008;		Q090_03608	NAD-specific glutamate dehydrogenase
S3SCF2	S3SCF2_BRUAO	ATGX01000003;		L262_00876	Uncharacterized protein
J2U2Y6	J2U2Y6_9PSED	AKJI01000065;		PMI32_03232	NAD-specific glutamate dehydrogenase
Q1YPM0	Q1YPM0_9GAMM	AAPI01000009;		GB2207_00775	Uncharacterized protein
M5JYE2	M5JYE2_9RHIZ	AOGE01000020;		D584_08210	NAD-glutamate dehydrogenase
S3B6Q5	S3B6Q5_9ACTO	ATCE01000032;		HMPREF1486_02420	Uncharacterized protein
U1ZGE8	U1ZGE8_9BURK	ALIZ02000087;		BURCENBC7_AP2371	Bacterial NAD-glutamate dehydrogenase
H1XME3	H1XME3_9XANT	CAGJ01000113;		gdh XAPC_4104	Bacterial NAD-glutamate dehydrogenase family protein
A0A043Q1P3	A0A043Q1P3_MYCTX	JKMK01000020;		AO32_02465	NAD-dependent glutamate dehydrogenase Gdh
A0A058AS72	A0A058AS72_MYCTX	JLLO01000005;		X327_02349	NAD-dependent glutamate dehydrogenase Gdh
A0A043YX29	A0A043YX29_MYCTX	JKLH01000023;		AO62_02718	NAD-dependent glutamate dehydrogenase Gdh
A0A038UVP8	A0A038UVP8_MYCTX	JKLR01000015;		AO51_02396	NAD-dependent glutamate dehydrogenase Gdh
A0A041KWW0	A0A041KWW0_MYCTX	JJXI01000002;		AM04_01970	NAD-dependent glutamate dehydrogenase Gdh
E4KSF0	E4KSF0_9PORP	AENO01000010;		gdh HMPREF9294_1032	Glutamate dehydrogenase
A0A057F9E4	A0A057F9E4_MYCTX	JKDM01000008;		X184_02265	NAD-dependent glutamate dehydrogenase Gdh
A0A055Z3S4	A0A055Z3S4_MYCTX	JKQI01000012;		W104_01743	NAD-dependent glutamate dehydrogenase Gdh
A0A055J7Y3	A0A055J7Y3_MYCTX	JKSB01000003;		W056_00746	NAD-dependent glutamate dehydrogenase Gdh
A0A048YIE0	A0A048YIE0_MYCTX	JLIR01000005;		X408_02352	NAD-dependent glutamate dehydrogenase Gdh
A0A052VFQ6	A0A052VFQ6_MYCTX	JLVD01000004;		P456_01550	NAD-dependent glutamate dehydrogenase Gdh
E8LST4	E8LST4_9VIBR	AEVS01000049;		VIBR0546_00140	NAD-specific glutamate dehydrogenase
G7FAP8	G7FAP8_9GAMM	BADW01000010;		gdhB P20439_0285	NAD-specific glutamate dehydrogenase
Q1YE26	Q1YE26_MOBAS	AAPJ01000009;		SI859A1_03592	Putative NAD-glutamate dehydrogenase
A1EQD0	A1EQD0_VIBCL	AAKJ02000055;		VCV52_1469	Uncharacterized protein
F9NC70	F9NC70_9ACTO	AFUK01000001;		HMPREF9949_2134	Bacterial NAD-glutamate dehydrogenase
G7BM58	G7BM58_VIBCL	AGUQ01000018;		gdhB VCHC43A1_2485	NAD-specific glutamate dehydrogenase (EC 1.4.1.2)
W3TPW1	W3TPW1_BARHN	AZZU01000018;		Q652_00757	Uncharacterized protein
F7SLF6	F7SLF6_9GAMM	AFQW01000024;		GME_06604	NAD-glutamate dehydrogenase
X6K3Q5	X6K3Q5_9RHIZ	AYXE01000008;		X727_17135	NAD-glutamate dehydrogenase
A0A016J5S0	A0A016J5S0_BACFG	JGEN01000059;		gdh M133_3484	Glutamate dehydrogenase
A0A015RHK9	A0A015RHK9_BACFG	JGCV01000154;		gdh M111_3192	Glutamate dehydrogenase
